,credit.policy,int.rate,installment,log.annual.inc,dti,days.with.cr.line,revol.bal,revol.util,delinq.2yrs,pub.rec,not.fully.paid,refi_possible,Loan_type
305,1,0.0743,178.68,11.46163217,1.2,16259.04167,50,0.3,0,0,0,1,0
306,1,0.0737,69.86,11.36673138,6.83,4890.041667,103088,29.8,0,0,0,1,1
307,1,0.0894,462.28,11.29488139,16.15,5130.0,23088,50.1,0,0,0,0,0
308,1,0.0838,315.12,11.15051985,14.03,5519.0,11333,45.5,0,0,0,0,1
309,1,0.1218,333.0,11.53272809,13.96,5132.0,30932,41.0,0,0,0,0,0
310,1,0.1284,50.43,10.92233487,23.09,4560.958333,31698,79.2,0,0,0,0,0
311,1,0.0894,381.26,10.81977828,6.0,2760.041667,10457,16.1,0,0,0,1,4
312,1,0.1189,497.46,11.38813292,7.34,3060.041667,15648,45.8,0,0,1,1,0
313,1,0.0932,235.61,10.71441777,14.24,2282.041667,14429,28.2,0,0,0,1,0
314,1,0.1287,210.21,10.21504483,23.73,3239.958333,9166,73.9,0,0,0,0,0
315,1,0.0988,483.16,10.71441777,12.91,5190.0,808,0.5,1,0,0,0,1
316,1,0.1183,662.68,12.3883942,2.73,4800.0,1260,7.2,0,1,1,1,1
317,1,0.16,263.68,10.81977828,22.13,2580.0,16767,46.2,0,0,0,1,3
318,1,0.08,338.43,11.81303006,6.82,4710.0,10232,19.1,0,0,0,0,2
319,1,0.0932,191.69,11.00209984,11.32,3479.958333,0,0.0,0,0,0,1,0
320,1,0.0859,173.86,10.65282601,12.11,2280.0,39,0.3,0,0,0,1,1
321,1,0.0894,571.89,11.28978191,5.37,6990.0,17915,17.0,0,0,1,0,2
322,1,0.0932,111.82,10.87804719,15.42,2340.041667,2880,27.4,0,0,0,1,1
323,1,0.0933,575.17,11.00209984,9.96,2732.041667,6703,47.5,0,0,0,1,5
324,1,0.1095,376.21,10.64026877,20.42,3119.958333,5989,33.6,0,0,0,1,0
325,1,0.1253,133.87,10.91508846,3.01,2970.0,3888,74.8,0,0,0,1,0
326,1,0.1218,266.4,10.30895266,4.16,2550.0,5820,48.5,0,0,0,1,1
327,1,0.1221,99.95,10.30895266,9.88,5040.0,5431,86.2,0,0,1,0,0
328,1,0.0768,155.96,10.48793532,3.65,9420.0,4787,10.8,0,0,0,1,1
329,1,0.1166,370.19,11.28978191,17.78,1980.0,24259,56.5,0,0,1,1,0
330,1,0.1287,48.77,9.740968623,7.41,2009.958333,0,0.0,1,0,0,0,5
331,1,0.0737,36.48,10.46321762,7.1,4860.958333,3914,15.5,0,0,0,1,0
332,1,0.074,248.48,11.19821472,0.44,5190.041667,666,8.5,1,0,0,0,1
333,1,0.1379,136.31,10.41271189,15.47,1861.0,7321,88.2,0,0,0,1,1
334,1,0.1148,131.88,10.73639668,22.93,3690.0,0,0.0,0,0,0,1,0
335,1,0.1253,117.14,10.27505111,6.91,1710.0,4613,32.3,0,0,0,0,1
336,1,0.1091,392.36,10.46310334,15.74,1500.041667,15649,54.5,0,0,0,0,0
337,1,0.0751,155.55,10.35469055,11.58,2071.041667,2493,9.9,0,0,0,0,0
338,1,0.1695,320.65,12.37581542,11.67,3869.958333,22353,99.3,0,1,1,1,0
339,1,0.1273,50.35,10.20507253,17.8,1830.0,12614,85.2,0,0,0,1,1
340,1,0.08,313.37,11.61863592,0.49,4232.0,7195,6.3,0,0,0,1,2
341,1,0.1442,51.58,11.00209984,12.04,3719.958333,2287,47.6,0,0,1,1,1
342,1,0.1189,596.96,11.3736634,19.71,3089.958333,25525,58.4,0,0,0,1,0
343,1,0.1311,607.41,11.19821472,10.25,3300.0,8613,40.6,0,1,1,1,0
344,1,0.1704,856.18,11.91839057,3.7,6960.0,11010,49.8,2,1,0,0,1
345,1,0.1183,331.34,10.20359214,0.67,2700.041667,86,6.6,0,0,0,0,2
346,1,0.0774,149.85,11.60823564,2.81,5520.0,691,0.8,0,0,0,1,2
347,1,0.0894,158.86,10.96127785,14.33,7020.041667,2530,5.2,1,0,1,0,0
348,1,0.1496,207.87,10.81977828,19.58,2849.958333,14306,99.3,0,0,0,1,1
349,1,0.1531,696.31,11.69524702,9.1,4800.041667,20249,93.3,0,0,0,1,0
350,1,0.08,156.69,11.45495731,16.21,8969.958333,78532,36.9,0,0,0,0,0
351,1,0.1178,380.76,10.73116563,15.21,5039.958333,10197,75.5,0,0,0,1,0
352,1,0.1411,290.95,10.91501573,1.0,1229.958333,3441,49.2,0,0,1,1,2
353,1,0.1218,239.76,11.61728548,22.39,8969.958333,37591,77.2,0,0,0,1,1
354,1,0.0774,249.75,11.73606902,0.74,7141.041667,2917,7.4,0,0,0,1,4
355,1,0.1348,169.63,10.77895629,3.13,4440.0,198,39.6,0,0,1,1,4
356,1,0.0774,43.71,10.59663473,7.47,3509.958333,15774,49.8,0,0,0,0,0
357,1,0.1166,175.18,11.62803827,6.75,2759.958333,19328,96.2,0,0,0,0,1
358,1,0.1183,795.22,11.91839057,0.7,11702.0,346,0.7,0,0,0,1,1
359,1,0.0945,128.04,10.27505111,17.63,4320.0,3717,15.1,0,1,0,1,0
360,1,0.0859,316.11,11.60823564,2.02,6720.041667,4,0.0,0,0,0,1,1
361,1,0.1218,83.25,10.69964248,22.41,4380.0,14589,34.9,0,0,1,1,1
362,1,0.1039,194.71,10.54534144,17.91,1410.0,3718,19.8,0,0,0,0,0
363,1,0.1704,517.28,10.32875529,12.98,3900.0,2057,89.4,0,0,1,1,0
364,1,0.074,93.18,10.89673933,22.82,7110.041667,0,0.0,0,0,0,1,1
365,1,0.1411,342.29,10.30895266,13.96,4620.0,12022,20.0,0,0,0,0,0
366,1,0.1091,163.49,10.57131693,11.78,4889.0,5406,33.4,0,1,1,1,1
367,1,0.1197,298.8,11.28978191,19.37,9059.041667,26966,70.2,0,1,0,1,2
368,1,0.0894,171.57,11.22524339,10.48,4650.0,45340,61.5,0,0,0,1,0
369,1,0.1122,197.06,10.80972795,0.0,2519.0,0,0.0,1,0,0,0,0
370,1,0.16,281.26,11.40756495,6.03,6690.0,362,36.2,0,0,0,1,3
371,1,0.0859,316.11,11.71180911,2.85,5639.958333,16,0.0,0,0,0,0,4
372,1,0.1148,454.97,10.67359577,23.61,8679.958333,6698,67.0,0,0,0,1,0
373,1,0.1189,497.46,11.00209984,12.42,2370.041667,31563,40.5,0,0,0,0,0
374,1,0.1261,167.54,10.1266311,4.56,4799.0,3389,47.1,0,1,0,0,0
375,1,0.1189,315.06,11.08214255,13.85,2190.0,10468,52.3,0,0,0,1,1
376,1,0.1357,679.37,11.49272276,7.8,7746.0,24918,29.7,0,0,0,1,0
377,1,0.1122,157.66,10.30895266,12.36,1770.0,12310,86.1,0,0,0,1,0
378,1,0.1178,496.64,11.12726298,22.43,8013.0,10635,46.9,0,0,0,1,0
379,1,0.1253,334.67,11.06663836,10.78,4800.0,26373,78.5,1,0,0,0,0
380,1,0.0774,93.66,11.06975849,1.27,1890.0,4347,7.4,0,0,0,1,1
381,1,0.1565,839.67,11.91839057,15.76,3913.958333,55821,87.3,0,0,0,1,0
382,1,0.0774,156.1,12.20607265,2.52,9270.0,17604,36.1,0,0,0,0,0
383,1,0.1126,492.95,11.00209984,14.86,4169.958333,16439,57.9,0,0,0,1,0
384,1,0.1533,452.77,10.95080655,22.76,7005.0,24648,90.0,0,0,0,0,0
385,1,0.0963,481.42,11.08214255,9.62,11820.04167,4002,12.4,0,0,0,1,0
386,1,0.1008,807.62,10.51867319,8.53,3346.0,2296,7.6,0,0,0,0,3
387,1,0.0907,305.6,10.85892207,3.67,5490.0,1631,1.3,0,0,0,1,1
388,1,0.0774,62.44,10.83958091,6.45,3479.958333,0,0.0,0,0,0,0,1
389,1,0.1347,360.43,10.4341158,22.09,6713.041667,13846,71.0,0,1,0,0,0
390,1,0.0859,151.73,10.96812932,8.07,2880.0,3333,20.1,0,0,0,1,1
391,1,0.1218,149.85,11.33857208,0.07,3660.0,5,0.1,0,0,0,1,4
392,1,0.1316,101.32,10.6454249,17.86,2910.0,8817,60.0,0,0,0,1,1
393,1,0.1046,259.87,11.69524702,11.28,5018.041667,63580,80.6,0,0,1,1,1
394,1,0.1221,79.96,10.4341158,7.52,1140.041667,8960,35.3,0,0,0,1,1
395,1,0.1392,273.1,10.53828582,5.88,3360.0,2195,24.1,0,0,1,0,3
396,1,0.1158,280.62,11.50764153,18.87,8340.0,57168,16.6,0,0,0,0,5
397,1,0.1126,295.77,10.08163374,13.76,5400.0,6255,34.4,0,0,0,1,0
398,1,0.1172,496.22,11.09741002,2.42,6329.041667,0,0.0,0,0,0,1,0
399,1,0.1253,257.69,11.47634446,13.43,3990.0,16343,81.3,0,0,0,0,4
400,1,0.1287,235.44,11.40756495,24.76,8416.0,26241,57.4,0,0,0,1,0
401,1,0.1411,547.67,10.71441777,11.55,9420.0,14731,86.1,0,0,0,1,0
402,1,0.1379,272.61,11.26446411,3.29,4560.041667,7921,58.7,0,0,0,1,0
403,1,0.1197,199.2,10.98189713,6.0,4410.0,3831,34.2,1,0,1,0,0
404,1,0.1204,265.87,10.70738554,16.06,1949.041667,8009,68.5,0,0,0,1,0
405,1,0.0863,142.33,9.210340372,0.0,1110.0,0,0.0,1,0,0,0,1
406,1,0.08,188.02,10.20359214,5.38,4350.0,5959,70.9,0,0,0,1,1
407,1,0.0963,192.57,10.81977828,9.1,3660.0,1825,15.6,0,0,0,0,0
408,1,0.1172,99.25,10.91871823,12.85,2670.041667,15680,89.6,0,0,0,1,0
409,1,0.157,297.58,10.81977828,24.91,4559.958333,8155,78.4,0,0,0,0,1
410,1,0.1148,329.69,10.39352663,18.19,2160.958333,0,0.0,0,0,0,1,4
411,1,0.1122,217.59,10.81977828,18.38,3359.0,113,2.4,0,0,0,1,3
412,1,0.1071,684.64,11.08214255,2.9,1380.041667,5694,17.7,0,0,1,1,0
413,1,0.0996,112.87,11.26446411,11.06,4979.958333,16310,20.5,1,0,0,0,1
414,1,0.0996,253.16,10.16585182,6.14,2040.041667,991,34.2,0,0,0,1,0
415,1,0.1739,716.95,11.03488966,13.51,4350.0,7574,35.6,1,0,1,0,3
416,1,0.1284,67.24,11.15625052,11.97,7313.0,11260,69.9,0,1,0,1,0
417,1,0.0976,321.55,10.54534144,3.22,2670.041667,9255,63.0,0,0,0,1,0
418,1,0.1071,116.56,10.75790288,13.3,6060.0,10083,53.9,0,1,1,1,2
419,1,0.1189,165.82,10.9329641,2.23,2280.0,3200,43.2,0,0,0,0,2
420,1,0.074,124.24,10.81977828,5.23,4500.0,4071,11.8,0,0,0,1,0
421,1,0.1126,402.58,10.23981692,14.7,1619.958333,7120,31.9,0,0,0,1,1
422,1,0.1525,869.7,11.81303006,15.56,11850.0,95356,58.1,0,0,0,1,3
423,1,0.08,37.61,10.59663473,7.26,1896.041667,3770,18.6,0,0,0,1,1
424,1,0.0932,111.82,9.862665558,7.25,9662.958333,4160,40.8,0,0,0,1,3
425,1,0.1422,126.86,9.769773286,3.36,1260.041667,1605,45.9,0,0,0,1,1
426,1,0.1033,180.76,10.30908599,13.88,2670.0,5063,40.8,0,0,0,0,1
427,1,0.1426,603.79,11.38509209,8.73,5402.041667,19281,89.7,0,0,0,1,0
428,1,0.1148,494.53,10.75790288,4.98,4500.0,13430,58.9,0,0,0,0,0
429,1,0.0788,500.49,11.2708539,14.97,8850.0,13925,15.7,0,0,0,1,3
430,1,0.1284,228.61,9.903487553,14.58,2249.0,7783,84.6,0,0,0,1,5
431,1,0.08,297.7,10.91508846,3.53,14159.95833,7171,10.7,0,0,1,0,5
432,1,0.0676,147.7,11.48246626,13.4,5490.0,80723,27.1,0,0,0,1,1
433,1,0.0788,218.97,10.83958091,10.68,4260.041667,973,14.1,0,1,0,1,1
434,1,0.1189,464.3,11.58988651,11.34,3719.958333,47016,37.1,0,0,0,1,2
435,1,0.1347,409.62,11.63539085,10.02,4169.958333,20460,39.8,0,0,0,1,1
436,1,0.1704,713.49,12.13598274,12.5,6510.0,21048,58.1,0,0,1,1,3
437,1,0.1347,407.08,11.00209984,15.12,2520.0,12540,54.3,0,0,0,1,0
438,1,0.0964,802.47,11.26446411,0.8,2129.958333,10605,22.1,0,0,0,1,2
439,1,0.1189,232.15,10.89807177,17.95,4920.041667,14968,28.1,0,0,0,1,1
440,1,0.1355,848.99,11.03488966,14.26,2730.0,7019,13.4,0,0,1,0,0
441,1,0.0894,190.63,10.81977828,15.7,3120.041667,55,0.6,0,0,1,0,2
442,1,0.1531,348.16,11.36210258,16.33,10845.0,17768,65.8,0,1,0,1,0
443,1,0.0768,93.57,10.81977828,0.79,3180.0,3894,10.5,0,0,0,1,1
444,1,0.1148,659.37,11.04132055,18.4,10920.0,33184,48.0,0,0,0,1,0
445,1,0.1357,849.22,11.36789969,3.27,5610.0,5482,57.7,0,0,1,1,5
446,1,0.1229,64.21,11.00209984,11.1,3059.958333,6317,45.4,0,0,0,1,1
447,1,0.1095,327.14,11.35035948,3.81,9420.0,0,0.0,0,0,0,1,1
448,1,0.1039,292.06,10.49460201,14.45,1621.041667,4551,25.3,0,0,0,1,0
449,1,0.1189,66.33,9.392661929,5.7,2970.0,1616,52.1,0,0,0,1,1
450,1,0.08,235.03,10.71441777,7.17,6090.0,9409,11.1,0,0,0,1,1
451,1,0.1357,254.77,11.50795312,13.28,5399.958333,28384,89.0,0,0,0,0,2
452,1,0.0963,231.08,11.3736634,3.61,4499.958333,0,0.0,0,0,0,1,2
453,1,0.1028,138.51,10.34174248,24.81,5789.958333,6752,24.6,0,0,0,0,1
454,1,0.0774,199.8,10.46310334,18.07,3210.0,7994,24.7,0,0,0,1,0
455,1,0.1284,403.42,10.73639668,19.57,3450.041667,27261,87.4,0,0,0,1,0
456,1,0.1496,242.52,10.6454249,3.71,1920.0,1747,43.7,0,0,0,1,4
457,1,0.1357,271.75,11.79539397,17.68,11340.0,55045,85.2,1,0,0,0,0
458,1,0.1501,225.37,12.26904744,6.45,6240.0,56411,75.3,0,0,1,1,3
459,1,0.1078,79.96,10.54534144,14.84,4140.041667,9973,33.8,0,0,0,1,1
460,1,0.1426,686.12,11.22524339,8.02,3479.958333,15278,76.4,0,0,0,0,0
461,1,0.1218,333.0,10.54534144,10.2,4033.0,8753,48.9,0,0,0,1,0
462,1,0.0963,144.43,11.05089001,13.33,2130.0,4004,17.8,0,0,0,0,0
463,1,0.1025,323.85,11.08214255,9.3,1547.0,3543,12.8,0,0,0,1,1
464,1,0.1166,138.82,11.13458902,8.51,4559.958333,20487,94.0,0,0,0,1,0
465,1,0.1645,583.73,11.47210347,15.1,4620.041667,19257,92.6,0,0,1,1,0
466,1,0.1635,706.59,11.49516874,9.19,3600.0,12129,83.1,0,0,0,1,0
467,1,0.1183,497.01,11.00209984,7.78,6150.0,12609,67.1,0,0,0,1,0
468,1,0.1284,268.95,10.30895266,4.28,4949.958333,1602,76.3,0,0,0,1,1
469,1,0.0964,128.41,11.51292546,15.0,3026.0,8155,14.9,0,0,0,1,1
470,1,0.1411,273.84,10.51867319,16.96,1500.0,5252,56.5,0,0,0,0,4
471,1,0.167,860.91,11.74403719,17.14,8369.958333,46226,97.9,0,0,0,1,0
472,1,0.1253,669.33,11.40756495,0.68,4469.958333,3719,15.2,0,0,0,1,3
473,1,0.1028,113.4,10.77895629,17.65,2070.0,3761,55.4,0,0,0,0,1
474,1,0.1209,399.09,11.08220409,21.03,3750.041667,18273,85.4,0,0,0,1,1
475,1,0.0807,313.67,11.35040654,3.11,5363.958333,37152,3.7,0,0,0,1,2
476,1,0.0963,481.42,11.51292546,4.81,9637.958333,21267,33.9,0,0,0,1,3
477,1,0.1183,497.01,11.0544285,15.87,8460.0,26127,44.8,0,0,1,1,0
478,1,0.074,93.18,11.38509209,5.58,5069.958333,0,0.0,0,0,0,1,5
479,1,0.1316,67.55,10.1266311,9.55,5249.958333,635,42.3,0,0,1,1,0
480,1,0.1062,789.58,11.63691144,0.28,7020.0,633,1.1,0,0,0,1,1
481,1,0.1726,465.2,10.81977828,16.08,3180.0,27431,83.1,0,0,0,1,0
482,1,0.0775,307.53,11.15625052,9.09,6089.958333,1790,4.5,0,0,0,1,1
483,1,0.1253,112.95,9.798127037,24.2,2880.0,15813,79.1,0,0,0,1,0
484,1,0.1008,242.29,10.81977828,2.93,1740.0,8453,77.6,0,0,1,0,0
485,1,0.1158,82.54,11.69524702,14.51,6780.041667,53094,91.2,0,0,0,0,1
486,1,0.0932,191.69,10.858999,12.48,3420.958333,9608,26.8,0,0,0,1,1
487,1,0.0932,399.34,10.81977828,11.71,4800.0,1052,8.6,0,0,0,1,2
488,1,0.1565,160.07,10.12647109,23.62,2880.0,9912,99.1,0,0,0,1,0
489,1,0.08,188.02,10.05182135,8.95,4109.958333,1112,25.3,0,0,0,1,1
490,1,0.167,710.03,11.69524702,3.88,4650.958333,16725,99.0,0,0,0,1,0
491,1,0.0768,187.15,11.46163217,9.61,10200.0,35306,28.2,0,0,0,0,1
492,1,0.1568,210.01,10.858999,23.35,3870.0,7160,62.3,0,0,0,1,0
493,1,0.1287,201.8,10.59663473,3.45,1590.041667,3733,58.3,0,0,0,0,0
494,1,0.1322,338.01,10.69557468,19.32,3869.958333,8540,87.1,0,0,0,1,0
495,1,0.1411,164.3,11.39643659,10.64,5940.041667,17965,79.5,0,0,0,1,2
496,1,0.1148,328.87,10.09195684,15.6,8431.041667,21052,85.2,0,0,0,1,0
497,1,0.1253,381.52,10.95080655,13.64,3780.041667,18252,60.8,0,0,0,1,0
498,1,0.1217,93.23,10.71441777,19.19,4440.041667,88,44.0,3,0,1,0,1
499,1,0.1148,290.13,10.51856508,10.12,5699.958333,13884,38.7,0,0,0,1,0
500,1,0.1316,236.4,10.43399815,18.85,2641.0,566,8.2,2,0,1,0,0
501,1,0.1774,612.36,11.07906088,14.13,5749.0,20429,66.1,0,0,1,0,3
502,1,0.1474,138.15,10.34794899,0.0,1350.0,0,0.0,0,0,0,0,1
503,1,0.1632,459.08,10.82972862,17.23,1470.0,6570,39.3,0,0,0,1,0
504,1,0.1531,487.42,11.08214255,23.13,3750.041667,13641,97.4,0,1,0,1,0
505,1,0.0996,96.75,9.798127037,15.4,11248.95833,12003,40.4,0,0,0,1,5
506,1,0.1114,656.11,11.69524702,2.82,6690.041667,13417,31.3,1,0,0,0,2
507,1,0.1253,167.34,10.30895266,0.0,1860.0,0,0.0,1,0,1,0,5
508,1,0.1008,138.92,10.858999,5.33,10739.95833,4972,61.4,0,0,0,1,1
509,1,0.1632,741.59,11.2771525,13.61,3389.958333,9090,72.7,0,0,0,1,0
510,1,0.1178,595.97,11.44035477,17.43,3899.958333,29046,41.8,0,0,0,1,0
511,1,0.0976,241.16,11.11988288,13.55,6630.0,41154,47.1,0,0,0,1,0
512,1,0.1253,33.47,10.23995979,20.19,2460.0,1697,39.5,0,0,0,1,1
513,1,0.1287,840.83,11.45952469,0.13,2190.0,14,0.2,0,0,1,0,4
514,1,0.1253,117.14,10.49127422,16.23,1559.958333,3146,40.3,0,0,0,0,5
515,1,0.1284,67.24,9.61580548,15.28,1290.0,1545,18.6,0,0,0,1,1
516,1,0.1114,590.47,11.6307085,0.99,4574.041667,0,0.0,0,0,0,1,1
517,1,0.08,219.36,11.61728548,5.1,8250.041667,36923,27.7,0,0,0,0,0
518,1,0.1148,659.37,11.35040654,10.07,2940.0,760,1.9,0,0,0,1,1
519,1,0.1316,506.56,11.12732181,7.01,4650.0,14380,48.9,0,0,0,1,0
520,1,0.0894,203.34,10.727663,0.26,5399.958333,0,0.0,0,0,0,0,1
521,1,0.1183,57.99,10.59663473,22.44,6270.0,7757,93.0,0,0,0,1,0
522,1,0.16,421.89,11.1844214,17.48,4350.958333,1249,6.1,0,0,1,0,3
523,1,0.1071,603.13,10.44290063,13.33,4560.0,18179,34.4,0,0,0,1,0
524,1,0.0859,63.23,10.27090459,15.96,1830.0,4545,16.2,0,0,0,1,1
525,1,0.0963,192.57,11.08214255,0.28,2280.041667,1070,16.5,0,0,0,1,1
526,1,0.1272,59.57,10.71441777,10.64,3179.958333,1030,4.6,3,0,0,0,4
527,1,0.08,150.42,11.22524339,17.81,8010.0,71386,11.6,0,0,0,1,1
528,1,0.1311,674.9,11.40756495,11.6,4803.0,35052,61.1,0,0,0,0,0
529,1,0.1347,169.62,11.08214255,12.48,2940.0,8681,42.3,0,0,0,1,0
530,1,0.0751,186.66,11.22765382,18.31,5911.0,26463,37.6,0,0,0,1,1
531,1,0.1229,640.38,10.87804719,18.93,3689.0,20033,82.8,0,0,1,1,0
532,1,0.0894,285.95,10.77895629,16.35,4050.0,9348,22.2,0,0,0,0,1
533,1,0.1253,60.24,10.40571633,13.62,3150.0,921,51.2,0,0,0,1,5
534,1,0.1141,658.67,12.8346813,0.63,6330.041667,6921,0.0,0,0,0,0,2
535,1,0.0774,156.1,10.81977828,4.51,4320.958333,928,2.0,0,0,0,0,0
536,1,0.1357,288.74,9.903487553,14.94,1381.958333,4455,40.5,0,0,0,0,0
537,1,0.0963,128.38,11.33857208,8.6,2039.958333,3275,14.7,0,0,0,1,0
538,1,0.1166,198.32,10.20359214,18.53,1529.958333,5901,47.2,0,0,0,1,0
539,1,0.0894,155.69,11.58058411,10.65,3330.041667,26192,54.5,0,0,0,1,0
540,1,0.1379,238.53,11.15625052,21.53,1890.958333,8299,58.9,0,0,0,1,1
541,1,0.1253,267.73,10.4341158,21.85,2084.0,12806,38.6,0,0,1,1,1
542,1,0.1474,386.82,11.06350847,16.21,4320.0,10673,93.6,0,0,0,1,1
543,1,0.1316,118.2,10.77895629,19.6,2610.0,13632,50.7,0,0,0,1,1
544,1,0.1095,235.54,11.17890622,11.93,5100.0,4931,8.5,0,0,0,0,1
545,1,0.1287,403.6,10.59663473,19.32,2640.041667,10602,60.6,0,0,1,0,0
546,1,0.1941,471.89,10.858999,11.15,5550.0,8340,24.2,0,0,0,0,0
547,1,0.1357,169.85,10.83036208,14.75,3899.958333,0,0.0,1,0,0,0,1
548,1,0.1474,486.11,11.16200536,11.42,2940.0,2698,21.4,3,0,0,0,0
549,1,0.1103,98.26,10.62132735,16.92,1560.0,21498,42.4,0,0,0,1,1
550,1,0.1229,268.5,11.6307085,3.07,4710.0,18673,66.7,2,0,0,0,0
551,1,0.0988,467.06,10.49127422,24.4,3120.041667,9752,55.7,0,0,0,1,0
552,1,0.1253,284.47,10.1266311,18.72,1979.958333,13604,52.5,0,0,0,1,0
553,1,0.1357,169.85,10.29768947,15.53,3330.0,3262,93.2,0,0,1,0,0
554,1,0.1568,87.51,10.3768605,23.88,1499.958333,8072,92.8,0,0,1,1,5
555,1,0.0894,222.41,10.49127422,2.6,3270.0,0,0.0,0,0,0,1,1
556,1,0.1496,138.59,10.71441777,1.79,1230.041667,1298,81.1,0,0,0,1,1
557,1,0.1387,341.15,10.96819829,24.72,6839.041667,24299,58.6,0,0,1,1,0
558,1,0.1221,832.88,11.8493977,11.97,6388.041667,2796,6.1,0,0,0,0,3
559,1,0.1357,195.32,10.6454249,13.19,3660.0,10417,91.4,1,0,0,0,1
560,1,0.1459,861.63,10.77895629,3.95,2430.041667,0,0.0,0,0,1,0,4
561,1,0.1411,205.38,10.4341158,7.98,2009.958333,2122,58.9,2,0,0,0,1
562,1,0.1284,705.98,11.12726298,18.09,3870.041667,22289,49.8,0,0,0,1,0
563,1,0.1183,33.14,10.83958091,16.8,5101.0,8035,37.9,0,0,0,0,1
564,1,0.1218,532.8,11.00209984,16.4,6960.0,12295,38.5,0,0,0,1,0
565,1,0.1426,343.06,11.45635511,11.63,11549.95833,63567,70.2,0,0,0,0,3
566,1,0.1531,870.39,11.15625052,20.45,6240.0,24105,84.6,0,0,0,1,0
567,1,0.0774,74.93,10.64927462,11.47,7380.0,13852,24.5,0,0,0,1,5
568,1,0.0963,343.41,10.77895629,10.86,3660.0,1772,7.4,1,0,0,0,5
569,1,0.1221,106.61,10.22557105,14.0,3981.0,3243,24.0,0,0,0,0,0
570,1,0.0705,355.35,11.2185544,16.38,4380.0,8813,67.6,0,0,0,1,1
571,1,0.1357,339.69,10.76848499,21.3,5490.0,8751,75.5,0,0,1,1,0
572,1,0.1513,694.59,11.2515607,10.25,3332.0,4289,66.0,0,0,0,1,1
573,1,0.1385,545.67,11.65268741,14.01,7770.0,7915,38.4,0,0,0,0,0
574,1,0.0832,236.14,10.30908599,1.52,2520.0,1304,9.7,0,0,0,1,2
575,1,0.1379,190.83,10.46321762,12.89,1770.0,8364,48.1,0,0,1,1,0
576,1,0.1253,309.57,9.472704636,0.92,3425.958333,3498,47.9,0,0,1,1,3
577,1,0.143,274.59,10.52406404,23.27,3000.0,11531,76.9,0,0,0,1,0
578,1,0.074,31.06,11.14186178,6.65,7080.0,8542,14.8,0,0,0,1,0
579,1,0.1347,542.77,11.08214255,12.0,6689.958333,14493,88.9,0,0,0,1,0
580,1,0.2121,816.14,11.03488966,15.45,3120.041667,10190,98.9,0,0,0,1,0
581,1,0.1531,174.08,10.76840078,3.79,3030.0,2029,20.3,0,0,1,0,1
582,1,0.1158,396.17,10.46307477,15.39,3930.0,16862,54.7,0,0,0,0,1
583,1,0.1158,429.18,11.15619338,18.22,4529.958333,24893,69.9,0,0,0,1,0
584,1,0.0907,238.75,11.00209984,4.86,7626.958333,8575,25.0,0,0,0,1,1
585,1,0.1136,32.92,9.764225485,0.0,7170.041667,0,0.0,0,1,0,1,1
586,1,0.0775,124.89,10.08580911,6.0,2729.041667,2666,12.1,0,0,0,1,1
587,1,0.1095,49.89,10.1266311,11.62,6510.0,2108,23.2,0,1,0,1,3
588,1,0.1218,499.5,11.15625052,2.18,5101.0,4509,60.1,0,0,1,1,5
589,1,0.1821,90.65,10.91508846,12.07,2460.0,19336,79.6,0,0,0,1,3
590,1,0.0963,385.14,11.00209984,4.32,6840.041667,3428,6.1,0,0,0,1,1
591,1,0.1253,234.27,10.91508846,21.23,5399.958333,28606,84.1,0,0,0,1,0
592,1,0.08,172.35,10.30895266,0.8,3996.0,527,1.0,0,0,0,1,1
593,1,0.0859,316.11,11.41861479,2.94,4890.041667,10373,28.7,0,0,0,1,2
594,1,0.1095,196.29,10.04324949,8.82,7320.0,591,29.5,0,0,0,1,0
595,1,0.074,68.33,10.96819829,1.43,5490.0,441,2.8,0,0,0,0,2
596,1,0.1348,407.09,11.56171563,11.18,7680.0,1392,13.9,0,0,0,1,0
597,1,0.0774,187.32,11.29601246,15.69,3630.0,6207,41.4,0,0,0,0,2
598,1,0.145,550.74,11.47029976,22.27,5159.958333,16930,70.8,0,0,0,1,0
599,1,0.08,206.83,10.82177629,12.86,12330.0,3339,16.9,0,0,0,1,1
600,1,0.167,532.53,11.47210347,7.05,4140.0,3146,46.4,0,0,0,0,3
601,1,0.1134,246.75,10.40426284,3.96,1649.958333,8644,28.0,0,0,0,1,1
602,1,0.1103,327.53,10.11070495,9.17,4110.0,8575,70.3,1,0,0,0,1
603,1,0.1218,90.75,10.81977828,1.92,3209.958333,0,0.0,0,0,1,0,1
604,1,0.1218,666.0,11.26446411,9.66,2010.958333,15129,42.4,0,0,0,0,1
605,1,0.1379,340.76,11.00209984,15.14,4800.0,10852,64.2,0,1,1,1,0
606,1,0.1565,227.41,9.903487553,18.9,2429.958333,24,6.0,0,0,0,1,3
607,1,0.1635,211.98,11.42573225,0.84,4890.0,0,0.0,0,0,1,1,3
608,1,0.0859,366.68,11.05089001,18.02,5009.958333,29568,52.3,0,0,0,1,0
609,1,0.1273,805.59,11.36789969,15.27,5340.041667,9138,62.2,0,0,0,1,0
610,1,0.1148,131.88,10.59663473,0.0,4740.0,0,0.0,0,0,0,1,1
611,1,0.1322,109.86,9.798127037,23.53,1920.041667,12231,86.1,0,0,0,1,0
